path,size_bytes,file_count
./.venv/lib/python3.13/site-packages/annotated_doc/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/sniffio/__pycache__,12288,3
./.venv/lib/python3.13/site-packages/attr/__pycache__,229376,13
./.venv/lib/python3.13/site-packages/transformers/__pycache__,1605632,31
./.venv/lib/python3.13/site-packages/tqdm/__pycache__,147456,11
./.venv/lib/python3.13/site-packages/pytest_cov/__pycache__,28672,2
./.venv/lib/python3.13/site-packages/lazy_loader/__pycache__,16384,1
./.venv/lib/python3.13/site-packages/fastapi/__pycache__,356352,19
./.venv/lib/python3.13/site-packages/flask_socketio/__pycache__,94208,4
./.venv/lib/python3.13/site-packages/bidict/__pycache__,86016,12
./.venv/lib/python3.13/site-packages/safetensors/__pycache__,28672,2
./.venv/lib/python3.13/site-packages/simple_websocket/__pycache__,65536,4
./.venv/lib/python3.13/site-packages/rich/__pycache__,1126400,60
./.venv/lib/python3.13/site-packages/tabulate/__pycache__,102400,1
./.venv/lib/python3.13/site-packages/pluggy/__pycache__,94208,8
./.venv/lib/python3.13/site-packages/psycopg_binary/__pycache__,12288,3
./.venv/lib/python3.13/site-packages/apscheduler/__pycache__,49152,4
./.venv/lib/python3.13/site-packages/lxml/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/scipy/__pycache__,24576,4
./.venv/lib/python3.13/site-packages/yarl/__pycache__,98304,7
./.venv/lib/python3.13/site-packages/psycopg/__pycache__,724992,54
./.venv/lib/python3.13/site-packages/alembic/__pycache__,86016,5
./.venv/lib/python3.13/site-packages/torchgen/__pycache__,159744,4
./.venv/lib/python3.13/site-packages/pydantic_settings/__pycache__,57344,5
./.venv/lib/python3.13/site-packages/urllib3/__pycache__,262144,12
./.venv/lib/python3.13/site-packages/blinker/__pycache__,32768,3
./.venv/lib/python3.13/site-packages/feedparser/__pycache__,131072,11
./.venv/lib/python3.13/site-packages/_distutils_hack/__pycache__,12288,1
./.venv/lib/python3.13/site-packages/uritemplate/__pycache__,49152,5
./.venv/lib/python3.13/site-packages/pydantic_core/__pycache__,159744,2
./.venv/lib/python3.13/site-packages/tzlocal/__pycache__,57344,4
./.venv/lib/python3.13/site-packages/aiosignal/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/pandas/__pycache__,36864,4
./.venv/lib/python3.13/site-packages/dateutil/__pycache__,49152,5
./.venv/lib/python3.13/site-packages/aiohappyeyeballs/__pycache__,32768,5
./.venv/lib/python3.13/site-packages/openai/__pycache__,393216,18
./.venv/lib/python3.13/site-packages/_pytest/__pycache__,1204224,46
./.venv/lib/python3.13/site-packages/docstring_parser/__pycache__,106496,9
./genlab-core/src/genlab_core/pipeline/stages/__pycache__,319488,21
./genlab-core/src/genlab_core/platforms/metrics/__pycache__,40960,8
./genlab-core/src/genlab_core/learning/metrics/__pycache__,61440,8
./genlab-core/src/genlab_core/monitoring/checks/__pycache__,126976,6
./.venv/lib/python3.13/site-packages/mpmath/libmp/__pycache__,323584,9
./.venv/lib/python3.13/site-packages/flask/sansio/__pycache__,98304,3
./.venv/lib/python3.13/site-packages/flask/json/__pycache__,36864,3
./.venv/lib/python3.13/site-packages/mpmath/functions/__pycache__,528384,14
./.venv/lib/python3.13/site-packages/mpmath/calculus/__pycache__,282624,10
./.venv/lib/python3.13/site-packages/mpmath/matrices/__pycache__,196608,6
./.venv/lib/python3.13/site-packages/pygments/filters/__pycache__,40960,1
./.venv/lib/python3.13/site-packages/pygments/lexers/__pycache__,774144,25
./.venv/lib/python3.13/site-packages/pygments/formatters/__pycache__,69632,4
./.venv/lib/python3.13/site-packages/pygments/styles/__pycache__,12288,3
./.venv/lib/python3.13/site-packages/mako/ext/__pycache__,12288,2
./.venv/lib/python3.13/site-packages/aiohttp/_websocket/__pycache__,32768,5
./.venv/lib/python3.13/site-packages/tokenizers/normalizers/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/tokenizers/models/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/tokenizers/trainers/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/tokenizers/processors/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/tokenizers/decoders/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/tokenizers/implementations/__pycache__,69632,7
./.venv/lib/python3.13/site-packages/tokenizers/pre_tokenizers/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/httpcore/_backends/__pycache__,61440,7
./.venv/lib/python3.13/site-packages/httpcore/_async/__pycache__,143360,8
./.venv/lib/python3.13/site-packages/httpcore/_sync/__pycache__,131072,8
./.venv/lib/python3.13/site-packages/huggingface_hub/serialization/__pycache__,61440,3
./.venv/lib/python3.13/site-packages/huggingface_hub/utils/__pycache__,303104,30
./.venv/lib/python3.13/site-packages/cv2/misc/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/cv2/mat_wrapper/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/cv2/gapi/__pycache__,28672,1
./.venv/lib/python3.13/site-packages/cv2/utils/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/cv2/typing/__pycache__,8192,1
./.venv/lib/python3.13/site-packages/cv2/data/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/sympy/series/__pycache__,278528,12
./.venv/lib/python3.13/site-packages/sympy/core/__pycache__,1343488,35
./.venv/lib/python3.13/site-packages/sympy/polys/__pycache__,2203648,37
./.venv/lib/python3.13/site-packages/sympy/concrete/__pycache__,143360,6
./.venv/lib/python3.13/site-packages/sympy/strategies/__pycache__,40960,7
./.venv/lib/python3.13/site-packages/sympy/ntheory/__pycache__,319488,13
./.venv/lib/python3.13/site-packages/sympy/discrete/__pycache__,40960,3
./.venv/lib/python3.13/site-packages/sympy/printing/__pycache__,901120,27
./.venv/lib/python3.13/site-packages/sympy/algebras/__pycache__,61440,2
./.venv/lib/python3.13/site-packages/sympy/logic/__pycache__,155648,3
./.venv/lib/python3.13/site-packages/sympy/solvers/__pycache__,548864,11
./.venv/lib/python3.13/site-packages/redis/auth/__pycache__,16384,3
./.venv/lib/python3.13/site-packages/redis/observability/__pycache__,102400,7
./.venv/lib/python3.13/site-packages/redis/commands/__pycache__,368640,7
./.venv/lib/python3.13/site-packages/redis/asyncio/__pycache__,339968,8
./.venv/lib/python3.13/site-packages/redis/_parsers/__pycache__,147456,9
./.venv/lib/python3.13/site-packages/cryptography/hazmat/__pycache__,28672,2
./.venv/lib/python3.13/site-packages/cryptography/x509/__pycache__,217088,8
./.venv/lib/python3.13/site-packages/sympy/simplify/__pycache__,569344,14
./.venv/lib/python3.13/site-packages/sympy/matrices/__pycache__,577536,18
./.venv/lib/python3.13/site-packages/oauthlib/oauth2/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/oauthlib/openid/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/oauthlib/oauth1/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/sympy/multipledispatch/__pycache__,45056,5
./.venv/lib/python3.13/site-packages/sympy/utilities/__pycache__,278528,11
./.venv/lib/python3.13/site-packages/sympy/integrals/__pycache__,413696,9
./.venv/lib/python3.13/site-packages/sympy/assumptions/__pycache__,147456,6
./.venv/lib/python3.13/site-packages/sympy/plotting/__pycache__,212992,7
./.venv/lib/python3.13/site-packages/sympy/sets/__pycache__,225280,7
./.venv/lib/python3.13/site-packages/sympy/interactive/__pycache__,49152,4
./.venv/lib/python3.13/site-packages/sympy/functions/__pycache__,8192,1
./.venv/lib/python3.13/site-packages/sympy/tensor/__pycache__,61440,4
./.venv/lib/python3.13/site-packages/sympy/geometry/__pycache__,421888,11
./.venv/lib/python3.13/site-packages/sympy/external/__pycache__,57344,5
./.venv/lib/python3.13/site-packages/sympy/parsing/__pycache__,53248,2
./.venv/lib/python3.13/site-packages/sympy/calculus/__pycache__,118784,6
./.venv/lib/python3.13/site-packages/anthropic/types/__pycache__,815104,196
./.venv/lib/python3.13/site-packages/anthropic/resources/__pycache__,36864,3
./.venv/lib/python3.13/site-packages/anthropic/lib/__pycache__,32768,4
./.venv/lib/python3.13/site-packages/anthropic/_decoders/__pycache__,8192,1
./.venv/lib/python3.13/site-packages/starlette/middleware/__pycache__,36864,4
./.venv/lib/python3.13/site-packages/hypothesis/strategies/__pycache__,8192,1
./.venv/lib/python3.13/site-packages/hypothesis/internal/__pycache__,307200,19
./.venv/lib/python3.13/site-packages/hypothesis/utils/__pycache__,20480,5
./.venv/lib/python3.13/site-packages/hypothesis/vendor/__pycache__,65536,2
./.venv/lib/python3.13/site-packages/anthropic/_utils/__pycache__,102400,15
./.venv/lib/python3.13/site-packages/numpy/linalg/__pycache__,122880,2
./.venv/lib/python3.13/site-packages/numpy/ctypeslib/__pycache__,28672,2
./.venv/lib/python3.13/site-packages/numpy/ma/__pycache__,376832,3
./.venv/lib/python3.13/site-packages/google/auth/__pycache__,208896,18
./.venv/lib/python3.13/site-packages/google/oauth2/__pycache__,143360,9
./.venv/lib/python3.13/site-packages/google/api_core/__pycache__,49152,8
./.venv/lib/python3.13/site-packages/sqlalchemy/cyextension/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/sqlalchemy/dialects/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/sqlalchemy/engine/__pycache__,749568,17
./.venv/lib/python3.13/site-packages/sqlalchemy/pool/__pycache__,106496,4
./.venv/lib/python3.13/site-packages/sqlalchemy/event/__pycache__,98304,6
./.venv/lib/python3.13/site-packages/sqlalchemy/connectors/__pycache__,28672,2
./.venv/lib/python3.13/site-packages/sqlalchemy/util/__pycache__,241664,12
./.venv/lib/python3.13/site-packages/sqlalchemy/ext/__pycache__,28672,2
./.venv/lib/python3.13/site-packages/numpy/f2py/__pycache__,540672,16
./.venv/lib/python3.13/site-packages/numpy/testing/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/numpy/lib/__pycache__,913408,29
./.venv/lib/python3.13/site-packages/numpy/fft/__pycache__,81920,3
./.venv/lib/python3.13/site-packages/engineio/async_drivers/__pycache__,40960,5
./.venv/lib/python3.13/site-packages/sqlalchemy/sql/__pycache__,2203648,29
./.venv/lib/python3.13/site-packages/numpy/_utils/__pycache__,20480,3
./.venv/lib/python3.13/site-packages/numpy/strings/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/numpy/char/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/numpy/core/__pycache__,12288,3
./.venv/lib/python3.13/site-packages/numpy/_core/__pycache__,1028096,28
./.venv/lib/python3.13/site-packages/numpy/_typing/__pycache__,61440,11
./.venv/lib/python3.13/site-packages/numpy/rec/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/numpy/typing/__pycache__,8192,1
./.venv/lib/python3.13/site-packages/numpy/random/__pycache__,12288,2
./.venv/lib/python3.13/site-packages/numpy/matrixlib/__pycache__,36864,2
./.venv/lib/python3.13/site-packages/numpy/polynomial/__pycache__,446464,9
./.venv/lib/python3.13/site-packages/pydantic/v1/__pycache__,552960,23
./.venv/lib/python3.13/site-packages/pydantic/_internal/__pycache__,520192,26
./.venv/lib/python3.13/site-packages/pydantic/plugin/__pycache__,24576,3
./.venv/lib/python3.13/site-packages/torch/_higher_order_ops/__pycache__,765952,30
./.venv/lib/python3.13/site-packages/torch/fx/__pycache__,462848,16
./.venv/lib/python3.13/site-packages/torch/_prims_common/__pycache__,110592,2
./.venv/lib/python3.13/site-packages/torch/multiprocessing/__pycache__,45056,4
./.venv/lib/python3.13/site-packages/torch/_prims/__pycache__,126976,3
./.venv/lib/python3.13/site-packages/torch/_logging/__pycache__,90112,4
./.venv/lib/python3.13/site-packages/torch/_functorch/__pycache__,262144,13
./.venv/lib/python3.13/site-packages/torch/_numpy/__pycache__,294912,17
./.venv/lib/python3.13/site-packages/torch/_export/__pycache__,147456,5
./.venv/lib/python3.13/site-packages/torch/monitor/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/cuda/__pycache__,364544,17
./.venv/lib/python3.13/site-packages/torch/backends/__pycache__,8192,1
./.venv/lib/python3.13/site-packages/torch/_decomp/__pycache__,307200,3
./.venv/lib/python3.13/site-packages/torch/xpu/__pycache__,114688,6
./.venv/lib/python3.13/site-packages/torch/_dispatch/__pycache__,20480,2
./.venv/lib/python3.13/site-packages/torch/_subclasses/__pycache__,376832,7
./.venv/lib/python3.13/site-packages/torch/futures/__pycache__,16384,1
./.venv/lib/python3.13/site-packages/torch/linalg/__pycache__,118784,1
./.venv/lib/python3.13/site-packages/torch/_custom_op/__pycache__,57344,3
./.venv/lib/python3.13/site-packages/torch/nn/__pycache__,327680,7
./.venv/lib/python3.13/site-packages/torch/mps/__pycache__,24576,3
./.venv/lib/python3.13/site-packages/torch/onnx/__pycache__,32768,4
./.venv/lib/python3.13/site-packages/torch/_vendor/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/cpu/__pycache__,12288,1
./.venv/lib/python3.13/site-packages/torch/distributed/__pycache__,548864,16
./.venv/lib/python3.13/site-packages/torch/autograd/__pycache__,450560,12
./.venv/lib/python3.13/site-packages/anyio/abc/__pycache__,233472,24
./.venv/lib/python3.13/site-packages/anyio/_backends/__pycache__,466944,6
./.venv/lib/python3.13/site-packages/anyio/_core/__pycache__,692224,45
./.venv/lib/python3.13/site-packages/anyio/streams/__pycache__,147456,12
./.venv/lib/python3.13/site-packages/torch/masked/__pycache__,131072,3
./.venv/lib/python3.13/site-packages/torch/optim/__pycache__,540672,20
./.venv/lib/python3.13/site-packages/torch/_inductor/__pycache__,516096,10
./.venv/lib/python3.13/site-packages/torch/utils/__pycache__,557056,32
./.venv/lib/python3.13/site-packages/torch/quantization/__pycache__,45056,11
./.venv/lib/python3.13/site-packages/torch/special/__pycache__,36864,1
./.venv/lib/python3.13/site-packages/torch/testing/__pycache__,102400,4
./.venv/lib/python3.13/site-packages/torch/_library/__pycache__,225280,12
./.venv/lib/python3.13/site-packages/torch/accelerator/__pycache__,36864,4
./.venv/lib/python3.13/site-packages/torch/amp/__pycache__,65536,3
./.venv/lib/python3.13/site-packages/torch/jit/__pycache__,397312,18
./.venv/lib/python3.13/site-packages/torch/_dynamo/__pycache__,2371584,49
./.venv/lib/python3.13/site-packages/torch/ao/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/mtia/__pycache__,40960,4
./.venv/lib/python3.13/site-packages/torch/_refs/__pycache__,323584,3
./.venv/lib/python3.13/site-packages/torch/fft/__pycache__,57344,1
./.venv/lib/python3.13/site-packages/torch/profiler/__pycache__,167936,5
./.venv/lib/python3.13/site-packages/sklearn/_loss/__pycache__,61440,3
./.venv/lib/python3.13/site-packages/sklearn/metrics/__pycache__,413696,7
./.venv/lib/python3.13/site-packages/sklearn/feature_extraction/__pycache__,151552,6
./.venv/lib/python3.13/site-packages/sklearn/__check_build/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/werkzeug/wrappers/__pycache__,69632,3
./.venv/lib/python3.13/site-packages/werkzeug/sansio/__pycache__,94208,6
./.venv/lib/python3.13/site-packages/werkzeug/datastructures/__pycache__,204800,11
./.venv/lib/python3.13/site-packages/werkzeug/routing/__pycache__,126976,6
./.venv/lib/python3.13/site-packages/werkzeug/debug/__pycache__,73728,4
./.venv/lib/python3.13/site-packages/dramatiq/middleware/__pycache__,73728,12
./.venv/lib/python3.13/site-packages/dramatiq/brokers/__pycache__,32768,3
./.venv/lib/python3.13/site-packages/dramatiq/results/__pycache__,28672,5
./.venv/lib/python3.13/site-packages/dramatiq/rate_limits/__pycache__,28672,7
./.venv/lib/python3.13/site-packages/bs4/builder/__pycache__,90112,4
./.venv/lib/python3.13/site-packages/torch/sparse/__pycache__,98304,4
./.venv/lib/python3.13/site-packages/torch/_awaits/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/export/__pycache__,327680,10
./.venv/lib/python3.13/site-packages/torch/nested/__pycache__,24576,1
./.venv/lib/python3.13/site-packages/torch/_strobelight/__pycache__,32768,3
./.venv/lib/python3.13/site-packages/torch/compiler/__pycache__,53248,3
./.venv/lib/python3.13/site-packages/torch/signal/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/distributions/__pycache__,622592,48
./.venv/lib/python3.13/site-packages/torch/package/__pycache__,167936,14
./.venv/lib/python3.13/site-packages/torch/func/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/_native/__pycache__,53248,6
./.venv/lib/python3.13/site-packages/transformers/loss/__pycache__,143360,8
./.venv/lib/python3.13/site-packages/transformers/distributed/__pycache__,12288,2
./.venv/lib/python3.13/site-packages/transformers/quantizers/__pycache__,241664,27
./.venv/lib/python3.13/site-packages/transformers/utils/__pycache__,651264,22
./.venv/lib/python3.13/site-packages/transformers/models/__pycache__,12288,1
./.venv/lib/python3.13/site-packages/transformers/integrations/__pycache__,315392,18
./.venv/lib/python3.13/site-packages/httpx/_transports/__pycache__,49152,6
./.venv/lib/python3.13/site-packages/joblib/externals/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/sklearn/externals/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/sklearn/linear_model/__pycache__,724992,17
./.venv/lib/python3.13/site-packages/sklearn/utils/__pycache__,618496,33
./.venv/lib/python3.13/site-packages/sklearn/svm/__pycache__,122880,4
./.venv/lib/python3.13/site-packages/sklearn/preprocessing/__pycache__,352256,8
./.venv/lib/python3.13/site-packages/sklearn/model_selection/__pycache__,352256,6
./.venv/lib/python3.13/site-packages/transformers/generation/__pycache__,520192,6
./.venv/lib/python3.13/site-packages/tqdm/contrib/__pycache__,24576,3
./.venv/lib/python3.13/site-packages/fastapi/middleware/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/fastapi/security/__pycache__,65536,7
./.venv/lib/python3.13/site-packages/fastapi/dependencies/__pycache__,61440,3
./.venv/lib/python3.13/site-packages/fastapi/openapi/__pycache__,73728,5
./.venv/lib/python3.13/site-packages/fastapi/_compat/__pycache__,36864,3
./.venv/lib/python3.13/site-packages/apscheduler/executors/__pycache__,24576,3
./.venv/lib/python3.13/site-packages/apscheduler/jobstores/__pycache__,32768,4
./.venv/lib/python3.13/site-packages/apscheduler/schedulers/__pycache__,69632,4
./.venv/lib/python3.13/site-packages/scipy/ndimage/__pycache__,368640,16
./.venv/lib/python3.13/site-packages/scipy/linalg/__pycache__,573440,32
./.venv/lib/python3.13/site-packages/scipy/optimize/__pycache__,1474560,55
./.venv/lib/python3.13/site-packages/scipy/integrate/__pycache__,536576,15
./.venv/lib/python3.13/site-packages/scipy/constants/__pycache__,241664,5
./.venv/lib/python3.13/site-packages/scipy/_lib/__pycache__,262144,15
./.venv/lib/python3.13/site-packages/scipy/special/__pycache__,364544,18
./.venv/lib/python3.13/site-packages/scipy/interpolate/__pycache__,704512,26
./.venv/lib/python3.13/site-packages/rich/_unicode_data/__pycache__,20480,3
./.venv/lib/python3.13/site-packages/apscheduler/triggers/__pycache__,16384,3
./.venv/lib/python3.13/site-packages/scipy/fft/__pycache__,143360,9
./.venv/lib/python3.13/site-packages/scipy/sparse/__pycache__,663552,31
./.venv/lib/python3.13/site-packages/scipy/spatial/__pycache__,200704,10
./.venv/lib/python3.13/site-packages/scipy/stats/__pycache__,3334144,57
./.venv/lib/python3.13/site-packages/psycopg/pq/__pycache__,49152,4
./.venv/lib/python3.13/site-packages/psycopg/types/__pycache__,266240,15
./.venv/lib/python3.13/site-packages/alembic/util/__pycache__,81920,8
./.venv/lib/python3.13/site-packages/alembic/ddl/__pycache__,180224,9
./.venv/lib/python3.13/site-packages/alembic/runtime/__pycache__,114688,4
./.venv/lib/python3.13/site-packages/alembic/operations/__pycache__,245760,6
./.venv/lib/python3.13/site-packages/alembic/script/__pycache__,122880,4
./.venv/lib/python3.13/site-packages/alembic/autogenerate/__pycache__,90112,4
./.venv/lib/python3.13/site-packages/pydantic_settings/sources/__pycache__,53248,4
./.venv/lib/python3.13/site-packages/urllib3/util/__pycache__,135168,13
./.venv/lib/python3.13/site-packages/urllib3/contrib/__pycache__,16384,2
./.venv/lib/python3.13/site-packages/urllib3/http2/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/feedparser/parsers/__pycache__,16384,3
./.venv/lib/python3.13/site-packages/feedparser/namespaces/__pycache__,81920,8
./.venv/lib/python3.13/site-packages/feedparser/datetimes/__pycache__,45056,9
./.venv/lib/python3.13/site-packages/pandas/compat/__pycache__,36864,5
./.venv/lib/python3.13/site-packages/pandas/core/__pycache__,1929216,23
./.venv/lib/python3.13/site-packages/pandas/util/__pycache__,57344,6
./.venv/lib/python3.13/site-packages/pandas/io/__pycache__,720896,16
./.venv/lib/python3.13/site-packages/pandas/tseries/__pycache__,36864,4
./.venv/lib/python3.13/site-packages/pandas/_testing/__pycache__,102400,6
./.venv/lib/python3.13/site-packages/pandas/_libs/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/pandas/plotting/__pycache__,106496,3
./.venv/lib/python3.13/site-packages/pandas/arrays/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/pandas/api/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/pandas/errors/__pycache__,45056,2
./.venv/lib/python3.13/site-packages/pandas/_config/__pycache__,57344,5
./.venv/lib/python3.13/site-packages/dateutil/parser/__pycache__,86016,3
./.venv/lib/python3.13/site-packages/dateutil/tz/__pycache__,118784,5
./.venv/lib/python3.13/site-packages/ruamel/yaml/__pycache__,704512,30
./.venv/lib/python3.13/site-packages/openai/_utils/__pycache__,98304,14
./.venv/lib/python3.13/site-packages/openai/types/__pycache__,434176,103
./.venv/lib/python3.13/site-packages/openai/_extras/__pycache__,20480,5
./.venv/lib/python3.13/site-packages/openai/auth/__pycache__,24576,2
./.venv/lib/python3.13/site-packages/openai/resources/__pycache__,196608,9
./.venv/lib/python3.13/site-packages/openai/lib/__pycache__,49152,5
./.venv/lib/python3.13/site-packages/_pytest/config/__pycache__,147456,5
./.venv/lib/python3.13/site-packages/_pytest/mark/__pycache__,65536,3
./.venv/lib/python3.13/site-packages/_pytest/_code/__pycache__,86016,3
./.venv/lib/python3.13/site-packages/_pytest/assertion/__pycache__,114688,4
./.venv/lib/python3.13/site-packages/_pytest/_io/__pycache__,57344,5
./.venv/lib/python3.13/site-packages/_pytest/_py/__pycache__,81920,3
./.venv/lib/python3.13/site-packages/sympy/polys/domains/__pycache__,315392,28
./.venv/lib/python3.13/site-packages/sympy/polys/numberfields/__pycache__,262144,10
./.venv/lib/python3.13/site-packages/sympy/polys/agca/__pycache__,143360,5
./.venv/lib/python3.13/site-packages/sympy/polys/matrices/__pycache__,352256,14
./.venv/lib/python3.13/site-packages/sympy/assumptions/relation/__pycache__,28672,3
./.venv/lib/python3.13/site-packages/redis/asyncio/observability/__pycache__,24576,2
./.venv/lib/python3.13/site-packages/cryptography/hazmat/decrepit/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/cryptography/hazmat/backends/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/cryptography/hazmat/primitives/__pycache__,45056,7
./.venv/lib/python3.13/site-packages/cryptography/hazmat/bindings/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/sympy/strategies/branch/__pycache__,20480,4
./.venv/lib/python3.13/site-packages/sympy/printing/pretty/__pycache__,221184,4
./.venv/lib/python3.13/site-packages/sympy/solvers/diophantine/__pycache__,151552,2
./.venv/lib/python3.13/site-packages/sympy/solvers/ode/__pycache__,569344,9
./.venv/lib/python3.13/site-packages/sympy/matrices/expressions/__pycache__,307200,22
./.venv/lib/python3.13/site-packages/oauthlib/oauth2/rfc8628/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/oauthlib/oauth2/rfc6749/__pycache__,98304,6
./.venv/lib/python3.13/site-packages/oauthlib/openid/connect/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/oauthlib/oauth1/rfc5849/__pycache__,86016,6
./.venv/lib/python3.13/site-packages/sympy/utilities/mathml/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/sympy/tensor/array/__pycache__,114688,7
./.venv/lib/python3.13/site-packages/anthropic/lib/streaming/__pycache__,73728,5
./.venv/lib/python3.13/site-packages/anthropic/lib/aws/__pycache__,32768,4
./.venv/lib/python3.13/site-packages/hypothesis/strategies/_internal/__pycache__,389120,15
./.venv/lib/python3.13/site-packages/anthropic/types/beta/__pycache__,1511424,359
./.venv/lib/python3.13/site-packages/anthropic/types/messages/__pycache__,49152,12
./.venv/lib/python3.13/site-packages/anthropic/types/shared/__pycache__,53248,13
./.venv/lib/python3.13/site-packages/anthropic/resources/beta/__pycache__,118784,7
./.venv/lib/python3.13/site-packages/anthropic/resources/messages/__pycache__,94208,3
./.venv/lib/python3.13/site-packages/sympy/plotting/pygletplot/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/sympy/plotting/intervalmath/__pycache__,53248,4
./.venv/lib/python3.13/site-packages/sympy/plotting/backends/__pycache__,24576,2
./.venv/lib/python3.13/site-packages/sympy/sets/handlers/__pycache__,40960,4
./.venv/lib/python3.13/site-packages/sympy/functions/special/__pycache__,585728,15
./.venv/lib/python3.13/site-packages/sympy/functions/combinatorial/__pycache__,184320,3
./.venv/lib/python3.13/site-packages/sympy/functions/elementary/__pycache__,573440,9
./.venv/lib/python3.13/site-packages/anthropic/lib/tools/__pycache__,110592,5
./.venv/lib/python3.13/site-packages/anthropic/lib/_extras/__pycache__,12288,3
./.venv/lib/python3.13/site-packages/anthropic/lib/_parse/__pycache__,12288,2
./.venv/lib/python3.13/site-packages/anthropic/lib/bedrock/__pycache__,65536,6
./.venv/lib/python3.13/site-packages/anthropic/lib/vertex/__pycache__,45056,5
./.venv/lib/python3.13/site-packages/anthropic/lib/credentials/__pycache__,102400,8
./.venv/lib/python3.13/site-packages/hypothesis/internal/conjecture/__pycache__,581632,12
./.venv/lib/python3.13/site-packages/google/auth/transport/__pycache__,40960,4
./.venv/lib/python3.13/site-packages/google/auth/crypt/__pycache__,45056,6
./.venv/lib/python3.13/site-packages/sqlalchemy/dialects/postgresql/__pycache__,598016,18
./.venv/lib/python3.13/site-packages/sqlalchemy/dialects/sqlite/__pycache__,200704,7
./.venv/lib/python3.13/site-packages/numpy/f2py/_backends/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/numpy/testing/_private/__pycache__,122880,3
./.venv/lib/python3.13/site-packages/torch/cuda/amp/__pycache__,20480,4
./.venv/lib/python3.13/site-packages/torch/fx/experimental/__pycache__,643072,11
./.venv/lib/python3.13/site-packages/torch/fx/passes/__pycache__,327680,15
./.venv/lib/python3.13/site-packages/torch/backends/opt_einsum/__pycache__,8192,1
./.venv/lib/python3.13/site-packages/torch/backends/mha/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/backends/nnpack/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/backends/mps/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/_functorch/_aot_autograd/__pycache__,430080,11
./.venv/lib/python3.13/site-packages/torch/nn/attention/__pycache__,147456,6
./.venv/lib/python3.13/site-packages/torch/nn/parallel/__pycache__,192512,8
./.venv/lib/python3.13/site-packages/torch/nn/qat/__pycache__,4096,1
./.venv/lib/python3.13/site-packages/torch/nn/quantized/__pycache__,8192,2
./.venv/lib/python3.13/site-packages/torch/distributed/_composable/__pycache__,36864,4
./.venv/lib/python3.13/site-packages/torch/distributed/fsdp/__pycache__,626688,19
./.venv/lib/python3.13/site-packages/torch/distributed/_local_tensor/__pycache__,147456,2
./.venv/lib/python3.13/site-packages/torch/distributed/_shard/__pycache__,40960,7
./.venv/lib/python3.13/site-packages/torch/distributed/_symmetric_memory/__pycache__,90112,1
./.venv/lib/python3.13/site-packages/torch/distributed/tensor/__pycache__,471040,15
./.venv/lib/python3.13/site-packages/torch/distributed/_pycute/__pycache__,49152,4
./.venv/lib/python3.13/site-packages/torch/distributed/rpc/__pycache__,114688,9
